"id","appID","timestamp","status","user_id","lite"
"904","6","2017-11-07 17:24:17.565+00","f","35","t"
"905","11","2017-11-07 16:04:49.075+00","f","30","f"
"906","2","2017-11-07 18:24:29.423+00","f","42","t"
"907","7","2017-11-08 07:58:31.312+00","t","37","t"
"908","8","2017-11-08 09:02:01.049+00","f","37","t"
"909","9","2017-11-08 09:02:01.786+00","t","37","t"
"910","10","2017-11-08 09:03:03.71+00","f","37","t"
"911","11","2017-11-08 09:04:09.585+00","t","37","t"
"912","17","2017-11-08 08:27:29.469+00","t","38","t"
"913","12","2017-11-08 09:05:31.18+00","f","37","t"
"914","13","2017-11-08 09:06:38.06+00","t","37","t"
"915","14","2017-11-08 09:07:13.37+00","f","37","t"
"916","1","2017-11-08 09:10:40.139+00","t","37","t"
"917","18","2017-11-08 09:12:42.866+00","f","38","t"
"918","1","2017-11-08 09:13:55.434+00","t","38","t"
"919","7","2017-11-08 09:15:39.798+00","t","35","t"
"920","3","2017-11-08 09:31:48.162+00","t","41","f"
"921","3","2017-11-08 09:58:47.769+00","t","42","t"
"922","21","2017-11-08 11:00:29.158+00","t","32","t"
"923","22","2017-11-08 13:43:17.488+00","f","32","t"
"924","1","2017-11-08 13:46:48.386+00","t","32","f"
"925","2","2017-11-08 15:20:48.525+00","f","32","f"
"926","4","2017-11-08 15:21:21.938+00","f","41","f"
"927","2","2017-11-08 15:57:08.106+00","f","37","t"
"928","2","2017-11-08 16:00:25.711+00","f","38","t"
"929","4","2017-11-08 16:10:34.592+00","f","42","t"
"930","8","2017-11-08 17:01:48.825+00","f","35","t"
"931","3","2017-11-09 08:05:10.725+00","t","37","t"
"932","9","2017-11-09 08:05:41.254+00","t","31","f"
"933","3","2017-11-09 08:11:41.897+00","t","38","t"
"934","9","2017-11-09 09:12:19.808+00","t","35","t"
"935","3","2017-11-09 09:17:34.929+00","t","32","f"
"936","5","2017-11-09 09:38:47.651+00","t","42","t"
"937","17","2017-11-09 10:25:24.523+00","t","39","t"
"938","4","2017-11-09 11:17:28.897+00","f","37","t"
"939","1","2017-11-09 11:24:28.177+00","t","37","f"
"940","4","2017-11-09 11:39:56.626+00","f","38","t"
"941","1","2017-11-09 11:43:53.452+00","t","38","f"
"942","6","2017-11-09 11:55:00.145+00","f","42","t"
"943","7","2017-11-09 11:56:34.439+00","t","42","t"
"944","8","2017-11-09 11:56:46.614+00","f","42","t"
"945","9","2017-11-09 11:56:55.742+00","t","42","t"
"946","10","2017-11-09 11:56:56.378+00","f","42","t"
"947","1","2017-11-09 11:58:58.378+00","t","42","t"
"948","2","2017-11-09 12:00:47.669+00","f","42","t"
"949","3","2017-11-09 12:09:44.367+00","t","42","t"
"950","18","2017-11-09 12:19:48.781+00","f","39","t"
"951","19","2017-11-09 12:22:45.926+00","t","39","t"
"952","20","2017-11-09 12:25:59.497+00","f","39","t"
"953","5","2017-11-09 12:17:04.25+00","t","41","f"
"954","21","2017-11-09 13:18:22.31+00","t","39","t"
"955","22","2017-11-09 13:18:50.516+00","f","39","t"
"956","23","2017-11-09 13:37:54.238+00","t","39","t"
"957","24","2017-11-09 13:39:09.124+00","f","39","t"
"958","25","2017-11-09 13:40:44.026+00","t","39","t"
"959","6","2017-11-09 14:08:00.506+00","f","41","f"
"960","4","2017-11-09 15:48:48.884+00","f","42","t"
"961","10","2017-11-09 15:55:47.711+00","f","31","f"
"962","2","2017-11-09 15:57:53.315+00","f","37","f"
"963","2","2017-11-09 15:58:43.845+00","f","38","f"
"964","4","2017-11-09 16:19:33.112+00","f","32","f"
"965","10","2017-11-09 16:43:00.487+00","f","35","t"
"966","26","2017-11-09 16:52:18.027+00","f","39","t"
"967","1","2017-11-09 16:54:38.112+00","t","35","f"
"968","2","2017-11-09 17:18:28.862+00","f","35","f"
"969","3","2017-11-10 08:01:39.219+00","t","37","f"
"970","12","2017-11-10 08:39:16.837+00","t","30","f"
"971","11","2017-11-10 08:41:45.132+00","t","31","f"
"972","5","2017-11-10 08:51:28.654+00","t","32","f"
"973","3","2017-11-10 08:55:43.913+00","t","35","f"
"974","3","2017-11-10 08:13:41.034+00","t","38","f"
"975","27","2017-11-10 09:12:15.688+00","t","39","t"
"976","7","2017-11-10 09:26:06.456+00","t","41","f"
"977","12","2017-11-03 14:27:12.303+00","t","31","f"
"978","13","2017-11-03 15:19:19.821+00","t","31","f"
"979","14","2017-11-10 13:30:33.175+00","f","31","f"
"980","15","2017-11-10 13:30:57.915+00","t","31","f"
"981","16","2017-11-10 13:40:46.987+00","f","31","f"
"982","17","2017-11-10 13:40:49.543+00","t","31","f"
"983","4","2017-11-10 14:06:44.151+00","f","37","f"
"984","5","2017-11-10 14:06:47.576+00","t","37","f"
"985","6","2017-11-10 14:06:49.657+00","f","37","f"
"986","7","2017-11-10 14:24:34.122+00","t","37","f"
"987","28","2017-11-10 15:12:45.447+00","f","39","t"
"988","13","2017-11-10 16:01:34.574+00","f","30","f"
"989","18","2017-11-10 16:53:36.346+00","f","31","f"
"990","6","2017-11-10 16:54:11.197+00","f","32","f"
"991","4","2017-11-10 16:55:25.286+00","f","35","f"
"992","7","2017-11-10 16:56:50.778+00","t","32","f"
"993","8","2017-11-10 16:57:02.379+00","f","32","f"
"994","8","2017-11-10 17:39:08.678+00","f","41","f"
"995","4","2017-11-10 16:22:00.464+00","f","38","f"
"996","1","2017-11-12 14:56:32.949+00","t","29","f"
"997","2","2017-11-12 17:29:56.645+00","f","29","f"
"998","3","2017-11-12 17:30:10.608+00","t","29","f"
"999","4","2017-11-12 17:59:27.632+00","f","29","f"
"1000","5","2017-11-12 18:01:47.516+00","t","29","f"
"1001","6","2017-11-12 18:31:51.958+00","f","29","f"
"1002","1","2017-11-12 19:57:17.348+00","t","29","f"
"1003","2","2017-11-12 20:19:12.031+00","f","29","f"
"1004","3","2017-11-12 20:54:33.905+00","t","29","f"
"1005","4","2017-11-12 22:15:25.709+00","f","29","f"
"1006","5","2017-11-13 08:06:56.217+00","t","29","f"
"1007","6","2017-11-13 08:07:03.601+00","f","29","f"
"1008","7","2017-11-13 08:07:23.73+00","t","29","f"
"1009","8","2017-11-13 08:15:04.292+00","f","29","f"
"1010","1","2017-11-13 08:22:40.909+00","t","30","f"
"1011","5","2017-11-13 08:21:50.94+00","t","38","f"
"1012","19","2017-11-13 08:35:44.139+00","t","31","f"
"1013","20","2017-11-13 08:51:11.001+00","f","31","f"
"1014","21","2017-11-13 08:51:13.283+00","t","31","f"
"1015","29","2017-11-13 08:51:28.402+00","t","39","t"
"1016","9","2017-11-13 08:52:26.278+00","t","29","f"
"1017","5","2017-11-13 09:12:44.681+00","t","35","f"
"1018","9","2017-11-13 09:22:56.6+00","t","41","f"
"1019","6","2017-11-13 09:25:12.782+00","f","35","f"
"1020","7","2017-11-13 09:25:26.877+00","t","35","f"
"1021","1","2017-11-13 09:36:29.261+00","t","29","f"
"1022","5","2017-11-13 09:46:51.063+00","t","42","t"
"1023","2","2017-11-13 12:08:34.311+00","f","29","f"
"1024","3","2017-11-13 12:11:41.416+00","t","29","f"
"1025","10","2017-11-13 12:15:14.424+00","f","41","f"
"1026","11","2017-11-13 12:15:17.172+00","t","41","f"
"1027","4","2017-11-13 12:22:39.878+00","f","29","f"
"1028","22","2017-11-13 12:56:50.682+00","f","31","f"
"1029","12","2017-11-13 13:14:03.206+00","f","41","f"
"1030","13","2017-11-13 13:14:33.099+00","t","41","f"
"1031","14","2017-11-13 13:41:12.251+00","f","41","f"
"1032","15","2017-11-13 13:42:42.118+00","t","41","f"
"1033","16","2017-11-13 15:55:11.175+00","f","41","f"
"1034","8","2017-11-13 15:55:43.635+00","t","37","f"
"1035","1","2017-11-13 16:02:16.779+00","t","30","f"
"1036","6","2017-11-13 16:14:55.508+00","f","38","f"
"1037","9","2017-11-13 16:32:25.274+00","f","37","f"
"1038","5","2017-11-13 16:38:42.7+00","t","29","f"
"1039","6","2017-11-13 16:40:04.768+00","f","29","f"
"1040","30","2017-11-13 16:51:34.565+00","f","39","t"
"1041","8","2017-11-13 17:42:16.002+00","f","35","f"
"1042","2","2017-11-13 16:10:53.649+00","f","30","f"
"1043","6","2017-11-13 18:40:39.372+00","f","42","t"
"1044","7","2017-11-14 08:19:07.633+00","t","38","f"
"1045","3","2017-11-14 08:35:47.893+00","t","30","f"
"1046","31","2017-11-14 09:11:39.846+00","t","39","t"
"1047","32","2017-11-14 09:11:40.701+00","f","39","t"
"1048","33","2017-11-14 09:11:54.685+00","t","39","t"
"1049","7","2017-11-14 09:35:04.114+00","t","42","t"
"1050","9","2017-11-14 09:39:59.916+00","t","35","f"
"1051","17","2017-11-14 09:47:24.27+00","t","41","f"
"1052","4","2017-11-14 10:05:00.116+00","f","30","f"
"1053","5","2017-11-14 10:05:03.038+00","t","30","f"
"1054","6","2017-11-14 10:11:50.17+00","f","30","f"
"1055","7","2017-11-14 10:11:51.977+00","t","30","f"
"1056","8","2017-11-14 10:13:57.835+00","f","30","f"
"1057","9","2017-11-14 10:14:00.112+00","t","30","f"
"1058","7","2017-11-14 10:27:32.679+00","t","29","f"
"1059","10","2017-11-14 10:56:32.34+00","f","30","f"
"1060","10","2017-11-14 11:19:27.31+00","t","37","f"
"1061","11","2017-11-14 11:19:29.934+00","f","37","f"
"1062","8","2017-11-14 11:27:43.793+00","f","29","f"
"1063","9","2017-11-14 12:17:02.215+00","t","29","f"
"1064","10","2017-11-14 12:20:44.576+00","f","29","f"
"1065","1","2017-11-14 13:32:17.307+00","t","3","f"
"1066","18","2017-11-14 14:10:57.295+00","f","41","f"
"1067","8","2017-11-14 14:17:40.593+00","f","38","f"
"1068","8","2017-11-14 14:43:44.138+00","f","42","t"
"1069","9","2017-11-14 14:43:45.343+00","t","42","t"
"1070","2","2017-11-14 15:51:38.465+00","f","3","f"
"1071","10","2017-11-14 16:36:01.505+00","f","42","t"
"1072","34","2017-11-14 16:44:34.16+00","f","39","t"
"1073","10","2017-11-14 17:51:05.772+00","f","35","f"
"1074","9","2017-11-15 08:57:27.925+00","t","32","f"
"1075","10","2017-11-15 08:57:33.012+00","f","32","f"
"1076","35","2017-11-15 08:58:23.951+00","t","39","t"
"1077","19","2017-11-15 08:58:58.778+00","t","41","f"
"1078","11","2017-11-15 09:12:06.362+00","t","35","f"
"1079","12","2017-11-15 12:48:30.337+00","t","37","f"
"1080","13","2017-11-15 13:29:35.733+00","f","37","f"
"1081","14","2017-11-15 13:41:23.951+00","t","37","f"
"1082","1","2017-11-15 13:45:13.605+00","t","29","f"
"1083","1","2017-11-15 14:30:54.208+00","t","37","f"
"1084","2","2017-11-15 14:32:15.271+00","f","29","f"
"1085","2","2017-11-15 14:38:01.337+00","f","37","f"
"1086","3","2017-11-15 14:39:12.142+00","t","37","f"
"1087","3","2017-11-15 14:44:00.593+00","t","29","f"
"1088","4","2017-11-15 14:44:47.824+00","f","29","f"
"1089","11","2017-11-15 15:19:00.527+00","t","42","t"
"1090","11","2017-11-15 15:19:29.517+00","t","32","f"
"1091","12","2017-11-15 15:21:06.644+00","f","32","f"
"1092","13","2017-11-15 15:21:07.933+00","t","32","f"
"1093","12","2017-11-15 15:24:38.965+00","f","35","f"
"1094","13","2017-11-15 15:29:00.517+00","t","35","f"
"1095","4","2017-11-15 15:38:25.269+00","f","37","f"
"1096","36","2017-11-15 16:52:44.643+00","f","39","t"
"1097","12","2017-11-15 16:53:21.657+00","f","42","t"
"1098","9","2017-11-16 08:18:40.685+00","t","38","f"
"1099","3","2017-11-16 09:13:57.259+00","t","3","f"
"1100","1","2017-11-16 09:32:07.183+00","t","31","f"
"1101","14","2017-11-15 18:46:13.397+00","f","35","f"
"1102","13","2017-11-16 09:44:26.603+00","t","42","t"
"1103","20","2017-11-16 09:45:13.05+00","t","41","f"
"1104","1","2017-11-16 09:44:57.258+00","t","30","f"
"1105","15","2017-11-16 10:01:00.208+00","t","35","f"
"1106","10","2017-11-16 10:12:44.25+00","f","38","f"
"1107","11","2017-11-16 10:19:02.329+00","t","38","f"
"1108","2","2017-11-16 11:16:07.597+00","f","31","f"
"1109","3","2017-11-16 11:16:09.903+00","t","31","f"
"1110","4","2017-11-16 13:58:21.727+00","f","31","f"
"1111","21","2017-11-16 14:05:12.123+00","f","41","f"
"1112","12","2017-11-16 15:41:28.825+00","f","38","f"
"1113","13","2017-11-16 15:41:31.098+00","t","38","f"
"1114","14","2017-11-16 15:59:40.025+00","f","38","f"
"1115","16","2017-11-16 16:59:53.487+00","f","35","f"
"1116","14","2017-11-16 18:46:41.366+00","f","42","t"
"1117","15","2017-11-17 08:16:31.052+00","t","38","f"
"1118","16","2017-11-17 08:19:56.576+00","f","38","f"
"1119","17","2017-11-17 08:19:57.999+00","t","38","f"
"1120","37","2017-11-17 09:10:55.306+00","t","39","t"
"1121","22","2017-11-17 09:16:22.428+00","t","41","f"
"1122","17","2017-11-17 09:19:26.437+00","t","35","f"
"1123","38","2017-11-17 09:46:31.389+00","f","39","t"
"1124","1","2017-11-17 09:52:27.863+00","t","39","f"
"1125","2","2017-11-16 17:39:55.26+00","f","30","f"
"1126","3","2017-11-17 08:36:36.169+00","t","30","f"
"1127","2","2017-11-17 14:50:44.742+00","f","39","f"
"1128","23","2017-11-17 15:25:16.659+00","f","41","f"
"1129","4","2017-11-17 16:10:27.026+00","f","30","f"
"1130","18","2017-11-17 15:49:12.255+00","f","38","f"
"1131","19","2017-11-20 08:14:49.831+00","t","38","f"
"1132","5","2017-11-20 08:23:59.431+00","t","37","f"
"1133","3","2017-11-20 09:13:50.83+00","t","39","f"
"1134","18","2017-11-17 17:32:01.04+00","f","35","f"
"1135","19","2017-11-20 09:16:48.119+00","t","35","f"
"1136","14","2017-11-20 09:34:39.793+00","t","32","f"
"1137","4","2017-11-20 09:46:55.553+00","f","39","f"
"1138","5","2017-11-20 09:48:36.11+00","t","39","f"
"1139","15","2017-11-20 09:50:57.611+00","t","42","t"
"1140","20","2017-11-20 11:11:55.496+00","f","38","f"
"1141","21","2017-11-20 11:11:57.674+00","t","38","f"
"1142","22","2017-11-20 11:52:03.668+00","f","38","f"
"1143","23","2017-11-20 11:53:43.522+00","t","38","f"
"1144","16","2017-11-20 12:13:28.391+00","f","42","t"
"1145","17","2017-11-20 12:13:36.616+00","t","42","t"
"1146","18","2017-11-20 12:27:51.511+00","f","42","t"
"1147","5","2017-11-20 08:16:24.703+00","t","30","f"
"1148","6","2017-11-20 12:53:06.258+00","f","30","f"
"1149","19","2017-11-20 13:09:28.141+00","t","42","t"
"1150","24","2017-11-20 13:16:53.569+00","f","38","f"
"1151","25","2017-11-20 13:16:54.85+00","t","38","f"
"1152","26","2017-11-20 15:05:34.053+00","f","38","f"
"1153","27","2017-11-20 15:05:44.883+00","t","38","f"
"1154","6","2017-11-20 16:00:55.627+00","f","37","f"
"1155","7","2017-11-20 14:47:43.165+00","t","30","f"
"1156","20","2017-11-20 16:09:44.573+00","f","35","f"
"1157","21","2017-11-20 16:13:04.581+00","t","35","f"
"1158","28","2017-11-20 16:11:02.765+00","f","38","f"
"1159","20","2017-11-20 16:47:30.44+00","f","42","t"
"1160","15","2017-11-20 16:52:14.041+00","f","32","f"
"1161","6","2017-11-20 17:07:33.174+00","f","39","f"
"1162","22","2017-11-20 17:41:39.087+00","f","35","f"
"1163","8","2017-11-20 18:14:00.266+00","f","30","f"
"1164","7","2017-11-21 08:15:17.33+00","t","37","f"
"1165","16","2017-11-21 09:02:50.888+00","t","32","f"
"1166","23","2017-11-21 09:08:24.394+00","t","35","f"
"1167","7","2017-11-21 09:32:15.368+00","t","39","f"
"1168","8","2017-11-21 09:32:30.593+00","f","39","f"
"1169","9","2017-11-21 09:32:38.04+00","t","39","f"
"1170","10","2017-11-21 09:34:39.488+00","f","39","f"
"1171","11","2017-11-21 09:34:48.255+00","t","39","f"
"1172","24","2017-11-21 09:38:38.187+00","t","41","f"
"1173","8","2017-11-21 09:50:19.731+00","f","37","f"
"1174","9","2017-11-21 09:50:47.547+00","t","37","f"
"1175","29","2017-11-21 10:35:19.955+00","t","38","f"
"1176","30","2017-11-21 10:43:25.933+00","f","38","f"
"1177","31","2017-11-21 10:43:33.291+00","t","38","f"
"1178","32","2017-11-21 11:03:07.315+00","f","38","f"
"1179","33","2017-11-21 11:07:43.013+00","t","38","f"
"1180","34","2017-11-21 11:17:05.424+00","f","38","f"
"1181","35","2017-11-21 11:17:37.929+00","t","38","f"
"1182","36","2017-11-21 11:23:05.406+00","f","38","f"
"1183","37","2017-11-21 11:23:07.55+00","t","38","f"
"1184","38","2017-11-21 11:23:26.402+00","f","38","f"
"1185","21","2017-11-21 11:26:59.6+00","t","42","t"
"1186","22","2017-11-21 11:38:11.891+00","f","42","t"
"1187","1","2017-11-21 11:42:25.245+00","t","42","f"
"1188","2","2017-11-21 11:44:26.002+00","f","42","f"
"1189","3","2017-11-21 11:44:34.08+00","t","42","f"
"1190","4","2017-11-21 11:49:36.091+00","f","42","f"
"1191","5","2017-11-21 11:49:37.193+00","t","42","f"
"1192","39","2017-11-21 12:05:49.714+00","t","38","f"
"1193","40","2017-11-21 13:12:46.774+00","f","38","f"
"1194","9","2017-11-21 12:44:29.764+00","t","30","f"
"1195","41","2017-11-21 13:31:23.632+00","t","38","f"
"1196","25","2017-11-21 13:36:59.274+00","f","41","f"
"1197","42","2017-11-21 14:13:59.221+00","f","38","f"
"1198","43","2017-11-21 14:14:00.749+00","t","38","f"
"1199","5","2017-11-21 14:20:34.412+00","t","29","f"
"1200","12","2017-11-21 15:11:05.808+00","f","39","f"
"1201","13","2017-11-21 15:11:07.131+00","t","39","f"
"1202","6","2017-11-21 15:19:11.401+00","f","29","f"
"1203","7","2017-11-21 15:21:02.486+00","t","29","f"
"1204","24","2017-11-21 15:29:17.369+00","f","35","f"
"1205","17","2017-11-21 15:31:25.378+00","f","32","f"
"1206","18","2017-11-21 15:31:26.978+00","t","32","f"
"1207","8","2017-11-21 15:35:51.332+00","f","29","f"
"1208","10","2017-11-21 15:44:15.866+00","f","30","f"
"1209","11","2017-11-21 15:44:17.894+00","t","30","f"
"1210","12","2017-11-21 15:45:04.798+00","f","30","f"
"1211","13","2017-11-21 15:45:30.011+00","t","30","f"
"1212","14","2017-11-21 15:46:34.941+00","f","30","f"
"1213","15","2017-11-21 15:53:48.083+00","t","30","f"
"1214","10","2017-11-21 16:04:43.793+00","f","37","f"
"1215","44","2017-11-21 16:10:30.279+00","f","38","f"
"1216","19","2017-11-21 16:44:37.259+00","f","32","f"
"1217","14","2017-11-21 16:49:53.372+00","f","39","f"
"1218","16","2017-11-21 17:01:32.653+00","f","30","f"
"1219","11","2017-11-22 08:05:51.138+00","t","37","f"
"1220","20","2017-11-22 09:07:59.024+00","t","32","f"
"1221","26","2017-11-22 09:27:49.879+00","t","41","f"
"1222","25","2017-11-22 09:33:06.277+00","t","35","f"
"1223","6","2017-11-21 17:00:26.866+00","f","42","f"
"1224","7","2017-11-22 09:42:30.38+00","t","42","f"
"1225","27","2017-11-22 09:50:53.546+00","f","41","f"
"1226","28","2017-11-22 09:57:24.871+00","t","41","f"
"1227","8","2017-11-22 10:08:28.195+00","f","42","f"
"1228","9","2017-11-22 10:13:19.144+00","t","42","f"
"1229","10","2017-11-22 10:13:54.693+00","f","42","f"
"1230","11","2017-11-22 10:14:57.561+00","t","42","f"
"1231","21","2017-11-22 12:04:52.307+00","f","32","f"
"1232","22","2017-11-22 12:28:48.856+00","t","32","f"
"1233","23","2017-11-22 12:29:01.089+00","f","32","f"
"1234","24","2017-11-22 12:29:03.588+00","t","32","f"
"1235","25","2017-11-22 12:33:19.591+00","f","32","f"
"1236","26","2017-11-22 12:33:20.998+00","t","32","f"
"1237","26","2017-11-22 12:52:04.409+00","f","35","f"
"1238","27","2017-11-22 12:52:05.817+00","t","35","f"
"1239","28","2017-11-22 12:53:39.575+00","f","35","f"
"1240","1","2017-11-22 13:01:21.624+00","t","32","f"
"1241","29","2017-11-22 13:02:23.045+00","t","35","f"
"1242","12","2017-11-22 14:05:32.102+00","f","42","f"
"1243","13","2017-11-22 14:05:44.177+00","t","42","f"
"1244","14","2017-11-22 14:16:29.563+00","f","42","f"
"1245","15","2017-11-22 14:16:31.168+00","t","42","f"
"1246","16","2017-11-22 14:17:51.12+00","f","42","f"
"1247","17","2017-11-22 14:17:52.52+00","t","42","f"
"1248","18","2017-11-22 14:19:04.27+00","f","42","f"
"1249","19","2017-11-22 14:19:06.026+00","t","42","f"
"1250","5","2017-11-22 14:24:58.593+00","t","31","f"
"1251","6","2017-11-22 14:26:56.251+00","f","31","f"
"1252","7","2017-11-22 14:28:01.935+00","t","31","f"
"1253","8","2017-11-22 14:29:41.708+00","f","31","f"
"1254","9","2017-11-22 14:51:10.189+00","t","31","f"
"1255","10","2017-11-22 14:53:57.243+00","f","31","f"
"1256","12","2017-11-22 15:59:17.43+00","f","37","f"
"1257","2","2017-11-22 16:29:57.739+00","f","32","f"
"1258","29","2017-11-22 16:52:20.942+00","f","41","f"
"1259","30","2017-11-22 17:59:30.574+00","f","35","f"
"1260","20","2017-11-22 18:16:57.876+00","f","42","f"
"1261","17","2017-11-23 07:33:09.234+00","t","30","f"
"1262","13","2017-11-23 08:17:23.149+00","t","37","f"
"1263","31","2017-11-23 08:52:34.092+00","t","35","f"
"1264","3","2017-11-23 08:59:16.787+00","t","32","f"
"1265","4","2017-11-23 09:00:02.399+00","f","32","f"
"1266","5","2017-11-23 09:00:05.186+00","t","32","f"
"1267","30","2017-11-23 09:33:18.41+00","t","41","f"
"1268","1","2017-11-23 09:57:15.976+00","t","30","f"
"1269","11","2017-11-23 10:03:17.797+00","t","31","f"
"1270","12","2017-11-23 10:03:19.728+00","f","31","f"
"1271","13","2017-11-23 10:06:07.949+00","t","31","f"
"1272","14","2017-11-23 10:10:13.355+00","f","31","f"
"1273","15","2017-11-23 10:12:49.392+00","t","31","f"
"1274","45","2017-11-22 08:21:41.922+00","t","38","f"
"1275","46","2017-11-22 15:22:50.717+00","f","38","f"
"1276","47","2017-11-22 15:54:13.79+00","t","38","f"
"1277","48","2017-11-23 08:16:09.136+00","f","38","f"
"1278","49","2017-11-23 08:16:11.241+00","t","38","f"
"1279","50","2017-11-23 08:27:50.473+00","f","38","f"
"1280","51","2017-11-23 08:28:04.667+00","t","38","f"
"1281","52","2017-11-23 10:14:50.643+00","f","38","f"
"1282","53","2017-11-23 10:15:14.482+00","t","38","f"
"1283","54","2017-11-23 10:33:25.959+00","f","38","f"
"1284","55","2017-11-23 10:38:44.011+00","t","38","f"
"1285","21","2017-11-23 13:02:10.354+00","t","42","f"
"1286","1","2017-11-23 14:16:18.794+00","t","29","f"
"1287","32","2017-11-23 14:53:03.888+00","f","35","f"
"1288","33","2017-11-23 14:55:10.247+00","t","35","f"
"1289","22","2017-11-23 15:04:51.918+00","f","42","f"
"1290","23","2017-11-23 15:04:55.06+00","t","42","f"
"1291","24","2017-11-23 15:06:04.463+00","f","42","f"
"1292","25","2017-11-23 15:06:06.068+00","t","42","f"
"1293","14","2017-11-23 15:59:19.858+00","f","37","f"
"1294","16","2017-11-23 16:00:08.2+00","f","31","f"
"1295","31","2017-11-23 16:03:00.063+00","f","41","f"
"1296","56","2017-11-23 16:11:07.26+00","f","38","f"
"1297","26","2017-11-23 16:17:43.235+00","f","42","f"
"1298","27","2017-11-23 16:17:52.068+00","t","42","f"
"1299","28","2017-11-23 16:19:44.176+00","f","42","f"
"1300","29","2017-11-23 16:21:32.334+00","t","42","f"
"1301","6","2017-11-23 16:48:13.402+00","f","32","f"
"1302","30","2017-11-23 17:24:38.499+00","f","42","f"
"1303","31","2017-11-23 17:34:59.625+00","t","42","f"
"1304","2","2017-11-23 16:11:35.406+00","f","30","f"
"1305","15","2017-11-24 08:20:45.196+00","t","37","f"
"1306","34","2017-11-23 16:52:02.856+00","f","35","f"
"1307","35","2017-11-24 08:26:46.825+00","t","35","f"
"1308","17","2017-11-24 08:51:29.692+00","t","31","f"
"1309","7","2017-11-24 08:59:12.423+00","t","32","f"
"1310","15","2017-11-24 09:28:42.09+00","t","39","f"
"1311","18","2017-11-24 09:32:38.32+00","f","31","f"
"1312","19","2017-11-24 09:32:40.269+00","t","31","f"
"1313","16","2017-11-24 09:47:58.754+00","f","37","f"
"1314","17","2017-11-24 09:48:01.856+00","t","37","f"
"1315","16","2017-11-24 10:03:58.454+00","f","39","f"
"1316","17","2017-11-24 10:04:04.59+00","t","39","f"
"1317","18","2017-11-24 11:18:33.457+00","f","37","f"
"1318","19","2017-11-24 11:18:34.906+00","t","37","f"
"1319","20","2017-11-24 11:20:07.004+00","f","37","f"
"1320","21","2017-11-24 11:25:54.795+00","t","37","f"
"1321","18","2017-11-24 11:28:24.476+00","f","39","f"
"1322","19","2017-11-24 11:38:28.095+00","t","39","f"
"1323","2","2017-11-24 11:47:10.392+00","t","29","f"
"1324","3","2017-11-24 14:14:54.604+00","f","29","f"
"1325","4","2017-11-24 14:14:56.42+00","t","29","f"
"1326","36","2017-11-24 14:58:26.845+00","f","35","f"
"1327","37","2017-11-24 14:59:16.572+00","t","35","f"
"1328","20","2017-11-24 16:13:56.631+00","f","39","f"
"1329","5","2017-11-24 16:37:16.473+00","f","29","f"
"1330","38","2017-11-24 16:45:34.52+00","f","35","f"
"1331","8","2017-11-24 16:47:39.715+00","f","32","f"
"1332","20","2017-11-24 17:20:42.091+00","f","31","f"
"1333","57","2017-11-27 08:09:02.524+00","t","38","f"
"1334","22","2017-11-27 08:09:31.475+00","t","37","f"
"1335","21","2017-11-27 09:11:42.117+00","t","39","f"
"1336","22","2017-11-27 09:12:00.982+00","f","39","f"
"1337","23","2017-11-27 09:12:06.362+00","t","39","f"
"1338","9","2017-11-27 09:19:36.904+00","t","32","f"
"1339","21","2017-11-27 09:28:46.57+00","t","31","f"
"1340","39","2017-11-27 09:31:55.886+00","t","35","f"
"1341","32","2017-11-23 18:00:15.211+00","f","42","f"
"1342","33","2017-11-27 09:41:40.078+00","t","42","f"
"1343","32","2017-11-27 10:29:06.66+00","t","41","f"
"1344","24","2017-11-27 10:36:30.355+00","f","39","f"
"1345","25","2017-11-27 10:36:41.013+00","t","39","f"
"1346","22","2017-11-27 08:09:31.475+00","t","37","f"
"1347","3","2017-11-27 09:41:46.713+00","t","30","f"
"1348","1","2017-11-27 13:21:07.729+00","t","3","f"
"1349","10","2017-11-27 15:57:59.337+00","f","32","f"
"1350","58","2017-11-27 16:15:34.624+00","f","38","f"
"1351","4","2017-11-27 16:30:34.83+00","f","30","f"
"1352","22","2017-11-27 16:38:06.594+00","f","31","f"
"1353","33","2017-11-27 17:50:11.746+00","f","41","f"
"1354","34","2017-11-27 18:27:22.718+00","f","42","f"
"1355","23","2017-11-27 16:16:18.944+00","f","37","f"
"1356","24","2017-11-28 08:07:04.217+00","t","37","f"
"1357","59","2017-11-28 08:17:41.797+00","t","38","f"
"1358","23","2017-11-28 08:43:37.733+00","t","31","f"
"1359","26","2017-11-28 09:21:56.065+00","f","39","f"
"1360","27","2017-11-28 09:21:58.698+00","t","39","f"
"1361","28","2017-11-28 09:22:13.299+00","f","39","f"
"1362","29","2017-11-28 09:22:27.407+00","t","39","f"
"1363","35","2017-11-28 09:23:33.275+00","t","42","f"
"1364","40","2017-11-27 17:50:45.857+00","f","35","f"
"1365","41","2017-11-28 09:27:42.32+00","t","35","f"
"1366","34","2017-11-28 09:37:16.452+00","t","41","f"
"1367","6","2017-11-28 09:51:23.276+00","t","29","f"
"1368","5","2017-11-28 09:57:09.875+00","t","30","f"
"1369","6","2017-11-28 09:58:13.243+00","f","30","f"
"1370","7","2017-11-28 09:58:16.219+00","t","30","f"
"1371","11","2017-11-28 10:14:14.086+00","t","32","f"
"1372","7","2017-11-28 10:52:36.52+00","f","29","f"
